시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
서울특별시 송파구 거여동,135-9,0135,0009,한빛팰리스,월세,42.65,202001,28,"         2,628",            22,3,2015,오금로53길 39-6
서울특별시 송파구 거여동,31-8,0031,0008,행운주택,전세,42.88,202001,8,"        20,000",             0,3,1992,오금로62길 3-3
서울특별시 송파구 마천동,152-1,0152,0001,(152-1),월세,54.99,202001,20,"        11,000",            20,1,1986,마천로45길 41-5
서울특별시 송파구 마천동,156-313,0156,0313,(156-313),전세,73.42,202001,3,"        19,000",             0,2,1993,성내천로33다길 7
서울특별시 송파구 마천동,156-313,0156,0313,(156-313),전세,34.13,202001,14,"        12,000",             0,1,1993,성내천로33다길 7
서울특별시 송파구 마천동,311-114,0311,0114,(311-114),전세,55.41,202001,30,"        15,000",             0,3,2006,마천로61마길 7-38
서울특별시 송파구 마천동,84-14,0084,0014,(84-14),전세,50.37,202001,15,"        15,000",             0,3,1994,마천로51가길 35
서울특별시 송파구 마천동,307-53,0307,0053,거성빌리지,월세,20.4,202001,20,           500,            40,2,2001,마천로59길 5
서울특별시 송파구 마천동,159-217,0159,0217,메리트주택,전세,54.9,202001,7,"        18,000",             0,3,1988,성내천로35길 5
서울특별시 송파구 마천동,94-4,0094,0004,명산,전세,29.2,202001,6,"        12,000",             0,4,1992,거마로24길 12
서울특별시 송파구 마천동,124-50,0124,0050,삼보타운3차,전세,40.67,202001,29,"        11,000",             0,3,1993,거마로22길 10-3
서울특별시 송파구 마천동,81-2,0081,0002,삼안리츠,전세,60.52,202001,9,"        21,000",             0,3,2003,성내천로30길 7
서울특별시 송파구 마천동,183-62,0183,0062,성광주택,전세,61.31,202001,31,"        18,000",             0,5,2002,마천로61다길 28-4
서울특별시 송파구 마천동,183-62,0183,0062,성광주택,전세,61.31,202001,31,"        18,000",             0,5,2002,마천로61다길 28-4
서울특별시 송파구 마천동,49-16,0049,0016,성우스타팰리스,전세,39.74,202001,31,"        25,000",             0,3,2017,거마로 92
서울특별시 송파구 마천동,13-8,0013,0008,성지빌라,전세,40.65,202001,2,"         9,500",             0,2,1991,성내천로23가길 4
서울특별시 송파구 마천동,12-9,0012,0009,성지빌라6차,전세,45.66,202001,7,"        12,000",             0,1,1992,성내천로23가길 6-11
서울특별시 송파구 마천동,14-17,0014,0017,성진스위트빌,전세,29.76,202001,20,"        12,000",             0,2,2012,성내천로23길 28
서울특별시 송파구 마천동,85-1,0085,0001,성하연립,전세,48.5,202001,2,"        12,000",             0,1,1983,마천로39길 38-25
서울특별시 송파구 마천동,15-10,0015,0010,신여명,전세,28.83,202001,17,"        12,000",             0,2,2013,성내천로23길 36-5
서울특별시 송파구 마천동,78-5,0078,0005,옥수빌,전세,69.53,202001,20,"        25,000",             0,3,2002,성내천로30길 4
서울특별시 송파구 마천동,78-5,0078,0005,옥수빌,전세,69.53,202001,20,"        25,000",             0,3,2002,성내천로30길 4
서울특별시 송파구 마천동,357-4,0357,0004,을해빌라,전세,71.93,202001,1,"        23,000",             0,3,2001,성내천로41길 8
서울특별시 송파구 마천동,359-7,0359,0007,을해빌라5차,전세,58.71,202001,13,"        20,000",             0,4,2003,성내천로43마길 7
서울특별시 송파구 마천동,299-16,0299,0016,진산빌라,전세,46.11,202001,7,"        11,000",             0,2,1992,마천로57길 30
서울특별시 송파구 마천동,349-15,0349,0015,청홍빌라,전세,53.52,202001,10,"        20,000",             0,2,2006,성내천로29가길 16
서울특별시 송파구 마천동,26-8,0026,0008,탑스빌다세대주택,전세,49.11,202001,30,"        13,500",             0,4,2002,마천로31길 4
서울특별시 송파구 마천동,141-14,0141,0014,하늘채,전세,51.26,202001,30,"        23,000",             0,4,2015,마천로43길 18-6
서울특별시 송파구 마천동,2,0002,0000,한우리빌리지,전세,51.85,202001,15,"        17,000",             0,3,2006,성내천로23가길 14-5
서울특별시 송파구 마천동,339-3,0339,0003,행운빌리지,전세,31.54,202001,21,"         9,000",             0,1,2002,성내천로29다길 17-1
서울특별시 송파구 마천동,87-19,0087,0019,현대아트빌,월세,27,202001,23,"        10,000",            35,4,2016,마천로51가길 43-5
서울특별시 송파구 문정동,28-6,0028,0006,(28-6),전세,39.59,202001,29,"        21,000",             0,4,2002,동남로6길 3-14
서울특별시 송파구 문정동,33-11,0033,0011,(33-11),월세,27.97,202001,16,"         3,000",            75,4,2016,동남로6길 29-19
서울특별시 송파구 문정동,33-15,0033,0015,(33-15),월세,74.96,202001,30,"         1,000",            55,2,2004,동남로6길 29-11
서울특별시 송파구 문정동,34-3,0034,0003,(34-3),월세,33.68,202001,18,           500,            45,2,2003,동남로6길 29-10
서울특별시 송파구 문정동,34-3,0034,0003,(34-3),월세,33.68,202001,18,           500,            44,2,2003,동남로6길 29-10
서울특별시 송파구 문정동,34-6,0034,0006,(34-6),월세,43.46,202001,20,"        10,000",            40,5,2011,동남로6길 29-18
서울특별시 송파구 문정동,34-9,0034,0009,(34-9),월세,22.88,202001,7,"        10,000",            30,2,2012,동남로8길 30-32
서울특별시 송파구 문정동,34-9,0034,0009,(34-9),월세,22.88,202001,29,"         3,000",            50,4,2012,동남로8길 30-32
서울특별시 송파구 문정동,34-9,0034,0009,(34-9),월세,27.56,202001,29,"        14,000",            13,2,2012,동남로8길 30-32
서울특별시 송파구 문정동,35-14,0035,0014,(35-14),전세,23.88,202001,8,"        19,950",             0,4,2015,동남로6길 35-5
서울특별시 송파구 문정동,35-14,0035,0014,(35-14),전세,23.88,202001,8,"        20,000",             0,4,2015,동남로6길 35-5
서울특별시 송파구 문정동,35-4,0035,0004,(35-4),전세,35.99,202001,13,"        21,000",             0,2,2014,동남로6길 31-12
서울특별시 송파구 문정동,35-4,0035,0004,(35-4),전세,35.99,202001,13,"        20,000",             0,2,2014,동남로6길 31-12
서울특별시 송파구 문정동,35-4,0035,0004,(35-4),전세,35.99,202001,30,"        20,000",             0,2,2014,동남로6길 31-12
서울특별시 송파구 문정동,43-14,0043,0014,(43-14),월세,21.03,202001,21,"         1,000",            55,4,2019,동남로2길 5-1
서울특별시 송파구 문정동,43-2,0043,0002,(43-2),전세,14.96,202001,6,"        14,000",             0,5,2013,동남로2길 3-14
서울특별시 송파구 문정동,43-2,0043,0002,(43-2),전세,26.78,202001,18,"        13,000",             0,4,2013,동남로2길 3-14
서울특별시 송파구 문정동,45-12,0045,0012,(45-12),전세,36.52,202001,18,"        24,500",             0,2,2018,동남로2길 13-11
서울특별시 송파구 문정동,45-12,0045,0012,(45-12),월세,21.46,202001,20,"         2,000",            50,2,2018,동남로2길 13-11
서울특별시 송파구 문정동,46-17,0046,0017,(46-17),전세,65.4,202001,11,"        22,000",             0,4,2005,송파대로22길 19-1
서울특별시 송파구 문정동,63-15,0063,0015,(63-15),전세,50.81,202001,18,"        25,000",             0,3,2014,송파대로18길 15
서울특별시 송파구 문정동,65-10,0065,0010,(65-10),전세,57.1,202001,7,"        24,000",             0,3,2003,송파대로18길 14-19
서울특별시 송파구 문정동,65-4,0065,0004,(65-4),전세,51,202001,6,"        20,000",             0,2,2004,송파대로18길 16-12
서울특별시 송파구 문정동,66-1,0066,0001,(66-1),월세,37.44,202001,4,"         5,000",            55,4,2002,송파대로14길 7-20
서울특별시 송파구 문정동,70-5,0070,0005,(70-5),전세,24.01,202001,18,"        24,000",             0,5,2018,새말로5길 4-16
서울특별시 송파구 문정동,70-5,0070,0005,(70-5),전세,24.94,202001,23,"        24,000",             0,5,2018,새말로5길 4-16
서울특별시 송파구 문정동,77-15,0077,0015,(77-15),전세,34.74,202001,10,"        22,000",             0,3,2015,새말로6길 16-24
서울특별시 송파구 문정동,78-10,0078,0010,(78-10),월세,14.84,202001,29,"         1,000",            55,5,2018,새말로10길 8-1
서울특별시 송파구 문정동,86-10,0086,0010,(86-10),전세,52.11,202001,8,"        34,000",             0,3,2015,송이로36길 54-19
서울특별시 송파구 문정동,86-10,0086,0010,(86-10),전세,52.11,202001,8,"        34,000",             0,3,2015,송이로36길 54-19
서울특별시 송파구 문정동,86-4,0086,0004,(86-4),전세,28.03,202001,10,"        15,000",             0,4,2003,송이로36길 52-11
서울특별시 송파구 문정동,86-4,0086,0004,(86-4),전세,31.5,202001,20,"        17,000",             0,2,2003,송이로36길 52-11
서울특별시 송파구 문정동,87-7,0087,0007,(87-7),전세,44.56,202001,20,"        30,000",             0,3,2017,송이로36길 56-5
서울특별시 송파구 문정동,87-7,0087,0007,(87-7),월세,44.56,202001,22,"        20,000",            40,4,2017,송이로36길 56-5
서울특별시 송파구 문정동,93-1,0093,0001,(93-1),전세,37.36,202001,16,"        23,500",             0,3,2004,송이로34길 47
서울특별시 송파구 문정동,93-21,0093,0021,(93-21),전세,29.53,202001,23,"        23,000",             0,3,2017,새말로13길 8-1
서울특별시 송파구 문정동,109-14,0109,0014,109-14,월세,16.55,202001,23,           500,            47,3,2019,송이로34길 10-1
서울특별시 송파구 문정동,96-8,0096,0008,B.K블루오션,월세,30.81,202001,7,"         2,000",            85,4,2013,새말로 145
서울특별시 송파구 문정동,33-1,0033,0001,MAIBAUM,전세,29.94,202001,16,"        20,000",             0,4,2010,동남로6길 25-6
서울특별시 송파구 문정동,73-3,0073,0003,경성아트빌라,월세,37.55,202001,22,"         2,000",            60,1,1994,새말로8길 22-4
서울특별시 송파구 문정동,24-1,0024,0001,궁전빌Ⅱ,월세,51.43,202001,13,"         3,000",            80,3,2009,동남로6나길 11-5
서울특별시 송파구 문정동,94-8,0094,0008,누리안 다솜,전세,43.34,202001,2,"        34,000",             0,4,2016,송이로36길 42-8
서울특별시 송파구 문정동,62-3,0062,0003,다인빌딩,월세,36.16,202001,7,"        20,000",            10,6,2013,송파대로20길 22
서울특별시 송파구 문정동,44-10,0044,0010,대원하우스,월세,12.76,202001,15,"        15,000",            35,4,2018,동남로2길 9-1
서울특별시 송파구 문정동,87-13,0087,0013,대일,월세,16.47,202001,13,"         1,500",            50,5,2013,새말로11길 10
서울특별시 송파구 문정동,87-13,0087,0013,대일,전세,42.77,202001,29,"        22,000",             0,2,2013,새말로11길 10
서울특별시 송파구 문정동,87-13,0087,0013,대일,월세,42.77,202001,29,"        14,000",            22,2,2013,새말로11길 10
서울특별시 송파구 문정동,27-5,0027,0005,더라이즈,전세,14.94,202001,28,"        18,000",             0,5,2017,송이로28길 21
서울특별시 송파구 문정동,49-1,0049,0001,동남아트빌라,월세,37.11,202001,22,"         1,000",            75,1,1994,동남로2길 21-6
서울특별시 송파구 문정동,13-14,0013,0014,두산빌라,전세,49.92,202001,31,"        21,000",             0,2,1990,문정로5길 17-4
서울특별시 송파구 문정동,102-11,0102,0011,라뜰리에 A동,전세,43.54,202001,2,"        33,000",             0,4,2019,송이로36길 21
서울특별시 송파구 문정동,102-12,0102,0012,라뜰리에 B동,전세,43.54,202001,4,"        33,000",             0,3,2019,송이로36길 19-1
서울특별시 송파구 문정동,102-12,0102,0012,라뜰리에 B동,월세,43.54,202001,14,"        15,000",            60,2,2019,송이로36길 19-1
서울특별시 송파구 문정동,80-16,0080,0016,로얄빌리지,월세,49.54,202001,14,"         3,000",            68,4,2003,새말로6길 36
서울특별시 송파구 문정동,32-7,0032,0007,리치빌리지,월세,23.97,202001,14,"         5,000",            25,3,2011,동남로6길 25-19
서울특별시 송파구 문정동,80-19,0080,0019,마노아8019,전세,24.25,202001,6,"        28,000",             0,2,2019,새말로6길 32
서울특별시 송파구 문정동,80-19,0080,0019,마노아8019,전세,22.67,202001,7,"        28,000",             0,2,2019,새말로6길 32
서울특별시 송파구 문정동,44-6,0044,0006,문선스타빌(B동),전세,47.41,202001,18,"        60,000",             0,2,2002,동남로2길 5-6
서울특별시 송파구 문정동,93-8,0093,0008,문정다경빌,월세,49.36,202001,30,"         3,515",            29,4,2015,송이로34길 37-1
서울특별시 송파구 문정동,6-5,0006,0005,문정빌라,월세,36.27,202001,13,"         2,000",           120,5,2017,동남로8길 7-8
서울특별시 송파구 문정동,24-4,0024,0004,문정쉐르빌,전세,17.98,202001,30,"        19,000",             0,3,2020,동남로6나길 11-19
서울특별시 송파구 문정동,24-4,0024,0004,문정쉐르빌,전세,17.98,202001,30,"        19,000",             0,2,2020,동남로6나길 11-19
서울특별시 송파구 문정동,24-4,0024,0004,문정쉐르빌,전세,17.98,202001,31,"        19,000",             0,4,2020,동남로6나길 11-19
서울특별시 송파구 문정동,53-15,0053,0015,문정스타뷰,월세,45.71,202001,17,"        10,000",            40,3,2012,송파대로22길 5-14
서울특별시 송파구 문정동,53-15,0053,0015,문정스타뷰,전세,59.52,202001,22,"        19,950",             0,4,2012,송파대로22길 5-14
서울특별시 송파구 문정동,87-17,0087,0017,미래스위트하우스,전세,29.81,202001,2,"        25,000",             0,3,2018,새말로11길 16
서울특별시 송파구 문정동,87-17,0087,0017,미래스위트하우스,전세,29.92,202001,6,"        26,000",             0,5,2018,새말로11길 16
서울특별시 송파구 문정동,87-17,0087,0017,미래스위트하우스,전세,26.57,202001,11,"        25,200",             0,5,2018,새말로11길 16
서울특별시 송파구 문정동,8-10,0008,0010,베루스 송파,전세,25.36,202001,23,"        25,500",             0,5,2017,동남로8길 25-7
서울특별시 송파구 문정동,64-4,0064,0004,벤틀리 하우스,전세,45.92,202001,16,"        36,000",             0,2,2017,문정로4길 22
서울특별시 송파구 문정동,34-13,0034,0013,비스하임,전세,20.54,202001,23,"        14,100",             0,2,2018,동남로6길 31-13
서울특별시 송파구 문정동,91-9,0091,0009,삼보가든,월세,40.98,202001,21,"         1,000",            50,1,1989,새말로15길 19-7
서울특별시 송파구 문정동,65-7,0065,0007,선경베르빌,전세,24.49,202001,29,"        13,000",             0,3,2011,송파대로18길 16-20
서울특별시 송파구 문정동,67-1,0067,0001,성현파크빌,전세,26.6,202001,21,"        10,000",             0,2,2002,문정로4길 24-19
서울특별시 송파구 문정동,111-8,0111,0008,세목빌딩,월세,72.09,202001,2,           500,            55,5,2012,새말로 179
서울특별시 송파구 문정동,111-8,0111,0008,세목빌딩,월세,72.09,202001,10,"         7,000",            15,5,2012,새말로 179
서울특별시 송파구 문정동,111-8,0111,0008,세목빌딩,월세,14.91,202001,14,"         3,000",            45,4,2012,새말로 179
서울특별시 송파구 문정동,65-15,0065,0015,세종캐슬,전세,49.32,202001,31,"        56,000",             0,7,2019,송파대로18길 14-1
서울특별시 송파구 문정동,115-15,0115,0015,신우빌라,전세,45.18,202001,9,"        22,800",             0,1,1997,송이로 250
서울특별시 송파구 문정동,115-15,0115,0015,신우빌라,전세,37.45,202001,20,"        13,000",             0,4,1997,송이로 250
서울특별시 송파구 문정동,37-5,0037,0005,아크로빌,월세,22.2,202001,17,"        12,000",             2,3,2001,동남로6길 41-18
서울특별시 송파구 문정동,105-13,0105,0013,에스디펠리채,전세,27.97,202001,2,"        30,000",             0,6,2019,새말로15길 16-1
서울특별시 송파구 문정동,11-3,0011,0003,예다움,월세,20.8,202001,4,           500,            64,4,2013,동남로8길 29-14
서울특별시 송파구 문정동,16-3,0016,0003,예담채,월세,12.4,202001,14,"         1,000",            45,2,2013,문정로5길 9
서울특별시 송파구 문정동,8-18,0008,0018,예원빌리지,전세,22.44,202001,13,"        36,000",             0,5,2019,송이로28길 7-1
서울특별시 송파구 문정동,108-1,0108,0001,올림픽빌라트,전세,31.5,202001,31,"         9,000",             0,2,1994,새말로17길 16-6
서울특별시 송파구 문정동,48-4,0048,0004,웰빌,월세,42.9,202001,16,"         4,000",            60,3,2004,문정로1길 15-11
서울특별시 송파구 문정동,64-15,0064,0015,제이제이파크,전세,29.87,202001,11,"        31,000",             0,5,2018,송파대로18길 16-13
서울특별시 송파구 문정동,108-4,0108,0004,지성홈타운,전세,21.53,202001,21,"        28,000",             0,6,2019,새말로17길 16-1
서울특별시 송파구 문정동,44-2,0044,0002,청강빌라,월세,45.72,202001,4,"        12,000",            30,1,1993,동남로2길 5-18
서울특별시 송파구 문정동,32-2,0032,0002,청송하이츠빌(D동),전세,74.77,202001,17,"        35,000",             0,2,2002,동남로6나길 6
서울특별시 송파구 문정동,43-4,0043,0004,크로바하우스,월세,22.98,202001,8,"         5,000",            40,4,2013,동남로2길 3-10
서울특별시 송파구 문정동,78-12,0078,0012,태성그린,월세,24.64,202001,30,"         2,000",            75,4,2013,새말로10길 12
서울특별시 송파구 문정동,116-11,0116,0011,팰리스빌,전세,29.9,202001,7,"        25,800",             0,3,2015,송이로33길 3
서울특별시 송파구 문정동,116-11,0116,0011,팰리스빌,전세,27.69,202001,16,"        23,500",             0,6,2015,송이로33길 3
서울특별시 송파구 문정동,118-19,0118,0019,포레스트,월세,14.73,202001,10,           500,            45,4,2011,송이로33길 8
서울특별시 송파구 문정동,118-19,0118,0019,포레스트,월세,18.95,202001,13,"         1,000",            50,5,2011,송이로33길 8
서울특별시 송파구 문정동,118-19,0118,0019,포레스트,월세,18.64,202001,30,"         1,000",            50,2,2011,송이로33길 8
서울특별시 송파구 문정동,28-4,0028,0004,프로방스,월세,40.7,202001,21,"        18,000",             5,3,2005,동남로6길 3-20
서울특별시 송파구 문정동,48-19,0048,0019,하늘채,월세,42.9,202001,18,"        10,000",            40,3,2004,문정로1길 15-9
서울특별시 송파구 문정동,83-24,0083,0024,한울리움,전세,23.47,202001,8,"        25,000",             0,6,2017,새말로 116
서울특별시 송파구 문정동,83-24,0083,0024,한울리움,전세,28.84,202001,10,"        24,000",             0,3,2017,새말로 116
서울특별시 송파구 문정동,78-14,0078,0014,행복아트빌,전세,46.4,202001,6,"        33,000",             0,3,2015,새말로10길 14-1
서울특별시 송파구 문정동,8-15,0008,0015,환주빌라트(8-15),전세,65.17,202001,9,"        30,000",             0,3,2007,동남로8길 25-19
서울특별시 송파구 문정동,102-10,0102,0010,효성빌라,전세,51.28,202001,9,"        21,000",             0,2,1991,송이로36길 23
서울특별시 송파구 방이동,100-14,0100,0014,(100-14),월세,17.93,202001,4,"         1,000",            50,5,2019,올림픽로32길 42-1
서울특별시 송파구 방이동,102-7,0102,0007,(102-7),월세,42.35,202001,13,"        10,000",            40,3,2009,올림픽로32길 49-21
서울특별시 송파구 방이동,103-20,0103,0020,(103-20),월세,22.56,202001,6,"         1,000",            50,2,2003,올림픽로32길 49-22
서울특별시 송파구 방이동,106,0106,0000,(106-0),전세,27.02,202001,17,"        19,000",             0,5,2011,오금로17길 34
서울특별시 송파구 방이동,109-19,0109,0019,(109-19),월세,90.55,202001,31,"        27,000",            20,5,2002,오금로17길 5-15
서울특별시 송파구 방이동,117-11,0117,0011,(117-11),월세,45.19,202001,27,"        12,000",            36,2,2004,가락로33길 22
서울특별시 송파구 방이동,118-5,0118,0005,(118-5),월세,20.07,202001,20,"         1,000",            60,3,2018,백제고분로48나길 7
서울특별시 송파구 방이동,123-1,0123,0001,(123-1)파크하우스,전세,32.44,202001,18,"        17,320",             0,2,2015,위례성대로8길 57-1
서울특별시 송파구 방이동,130-9,0130,0009,(130-9),전세,24.02,202001,21,"        13,650",             0,3,2017,오금로27길 41-1
서울특별시 송파구 방이동,131-12,0131,0012,(131-12),월세,34.085,202001,11,"         2,000",           125,4,2016,가락로36길 13
서울특별시 송파구 방이동,152-22,0152,0022,(152-22),월세,29.925,202001,17,"         5,000",            80,4,2014,가락로39길 24
서울특별시 송파구 방이동,164-12,0164,0012,(164-12),전세,80.17,202001,22,"        25,000",             0,4,2002,가락로42길 15-26
서울특별시 송파구 방이동,187-16,0187,0016,(187-16),월세,19.38,202001,14,"         1,000",            55,3,2018,양재대로71길 16-26
서울특별시 송파구 방이동,199-3,0199,0003,(199-3),월세,23.97,202001,31,"         3,000",           120,4,2019,마천로1길 10
서울특별시 송파구 방이동,58-13,0058,0013,(58-13),월세,48.45,202001,20,"        15,000",            30,4,2002,올림픽로34길 26
서울특별시 송파구 방이동,61-15,0061,0015,(61-15),전세,66.76,202001,7,"        27,000",             0,3,2004,오금로13길 21-1
서울특별시 송파구 방이동,140-7,0140,0007,1동,월세,40.01,202001,14,"        10,000",            30,3,2003,오금로23길 32
서울특별시 송파구 방이동,140-7,0140,0007,1동,전세,26.36,202001,14,"        10,500",             0,4,2003,오금로23길 32
서울특별시 송파구 방이동,117-14,0117,0014,The Home,전세,36.59,202001,18,"        28,000",             0,3,2014,오금로23길 9-11
서울특별시 송파구 방이동,119-23,0119,0023,골든파크빌,월세,46.735,202001,20,"         3,000",            74,3,2014,백제고분로48나길 3-11
서울특별시 송파구 방이동,119-23,0119,0023,골든파크빌,월세,46.735,202001,20,"         3,000",            75,3,2014,백제고분로48나길 3-11
서울특별시 송파구 방이동,178-20,0178,0020,광동주택 4,월세,59.73,202001,31,"        12,000",            30,2,1989,위례성대로4길 9
서울특별시 송파구 방이동,178-20,0178,0020,광동주택 4,월세,59.73,202001,31,"        12,000",            30,2,1989,위례성대로4길 9
서울특별시 송파구 방이동,113-17,0113,0017,그린빌(113-17),월세,21.23,202001,18,"         1,000",            70,4,2017,오금로21길 7
서울특별시 송파구 방이동,151-7,0151,0007,그린파크,월세,42.5,202001,14,"        11,000",            40,4,2004,위례성대로4길 30
서울특별시 송파구 방이동,103-23,0103,0023,나,월세,39.02,202001,18,"         2,000",            30,2,1986,올림픽로32길 49-16
서울특별시 송파구 방이동,117-22,0117,0022,나윤빌(117-22),전세,43.86,202001,8,"        22,000",             0,4,2011,가락로33길 26
서울특별시 송파구 방이동,60-3,0060,0003,남경하우스,월세,20.64,202001,15,"         1,000",            60,3,2015,올림픽로32길 21-19
서울특별시 송파구 방이동,100-15,0100,0015,대정캐스빌,전세,62.56,202001,5,"        22,000",             0,4,2008,올림픽로32길 42-9
서울특별시 송파구 방이동,152-13,0152,0013,동희,월세,42.78,202001,17,"         1,000",            80,3,2010,가락로39길 28
서울특별시 송파구 방이동,118-12,0118,0012,드림빌,전세,44.83,202001,11,"        19,000",             0,4,2012,백제고분로48나길 3-18
서울특별시 송파구 방이동,129-14,0129,0014,랜드마크비동,전세,46.22,202001,29,"        32,000",             0,2,2016,가락로36길 10-16
서울특별시 송파구 방이동,100-17,0100,0017,런던빌리지,전세,57.3,202001,21,"        10,000",             0,3,2002,위례성대로2길 62-1
서울특별시 송파구 방이동,100-17,0100,0017,런던빌리지,전세,16.75,202001,29,"        12,000",             0,1,2002,위례성대로2길 62-1
서울특별시 송파구 방이동,99-7,0099,0007,린팰리스(99-7),전세,31.24,202001,10,"        24,150",             0,2,2015,위례성대로2길 46
서울특별시 송파구 방이동,118-1,0118,0001,만나아트빌,전세,63.96,202001,20,"        14,700",             0,5,2006,백제고분로48나길 3-4
서울특별시 송파구 방이동,99-20,0099,0020,명성빌하우스,전세,59.04,202001,19,"        36,000",             0,2,2008,위례성대로2길 40
서울특별시 송파구 방이동,54-10,0054,0010,미까사,월세,50.56,202001,8,"        25,000",             8,2,2017,위례성대로2길 35-11
서울특별시 송파구 방이동,145-40,0145,0040,방이빌라(145-40),전세,57.62,202001,12,"        31,000",             0,3,2004,백제고분로48가길 14-14
서울특별시 송파구 방이동,131-16,0131,0016,방이주택6차,전세,31.33,202001,21,"        17,500",             0,2,2003,가락로36길 15-9
서울특별시 송파구 방이동,210-1,0210,0001,보람파크빌리지,전세,47.7,202001,6,"        43,000",             0,4,2016,마천로 1
서울특별시 송파구 방이동,152-27,0152,0027,삼익빌라5,월세,30.84,202001,7,"        11,000",            10,2,1988,위례성대로6길 30-21
서울특별시 송파구 방이동,113-13,0113,0013,상영,전세,54.64,202001,17,"        25,000",             0,3,2012,오금로21길 13
서울특별시 송파구 방이동,113-13,0113,0013,상영,전세,54.64,202001,17,"        25,000",             0,3,2012,오금로21길 13
서울특별시 송파구 방이동,55-8,0055,0008,세우리빌,월세,29.65,202001,17,"         2,000",            90,2,2018,위례성대로2길 22
서울특별시 송파구 방이동,114-9,0114,0009,수정,전세,52.32,202001,23,"        25,000",             0,3,2014,오금로21길 1
서울특별시 송파구 방이동,127-12,0127,0012,수정빌라,월세,48.6,202001,8,"        20,000",            10,3,2004,오금로27길 25-21
서울특별시 송파구 방이동,162-1,0162,0001,신동화빌라,전세,59.94,202001,20,"        29,500",             0,2,1994,위례성대로10길 23
서울특별시 송파구 방이동,58-5,0058,0005,어울림,월세,17.85,202001,31,"         1,000",            60,2,2012,올림픽로32길 19-31
서울특별시 송파구 방이동,117-24,0117,0024,에스엠하우스,월세,38.13,202001,13,"        18,000",            28,3,2014,백제고분로48나길 11
서울특별시 송파구 방이동,117-24,0117,0024,에스엠하우스,월세,16.26,202001,15,"         3,000",            40,2,2014,백제고분로48나길 11
서울특별시 송파구 방이동,123-16,0123,0016,에이스빌,전세,66.89,202001,8,"        18,000",             0,5,2004,백제고분로48길 42-22
서울특별시 송파구 방이동,135-17,0135,0017,영산빌라,월세,41.88,202001,9,"        13,000",            30,2,2004,가락로36길 5-19
서울특별시 송파구 방이동,140-9,0140,0009,예원,전세,56,202001,28,"        19,000",             0,5,2004,오금로23길 28
서울특별시 송파구 방이동,153-7,0153,0007,예은하우스,월세,40.31,202001,9,"         1,000",            47,5,2002,위례성대로6길 30-18
서울특별시 송파구 방이동,131-3,0131,0003,우리빌리지,전세,82.28,202001,11,"        31,500",             0,5,2002,가락로36길 15-19
서울특별시 송파구 방이동,58-32,0058,0032,우림빌,전세,49.94,202001,20,"        25,000",             0,3,2002,올림픽로32길 19-29
서울특별시 송파구 방이동,138-1,0138,0001,유로캐슬,월세,45.55,202001,15,"         2,500",            80,5,2005,가락로37길 6
서울특별시 송파구 방이동,122-7,0122,0007,은석빌딩,전세,27.76,202001,23,"        28,000",             0,4,2019,백제고분로48길 38
서울특별시 송파구 방이동,145-25,0145,0025,자은헌,전세,29.09,202001,23,"        17,000",             0,2,2002,오금로21길 24-7
서울특별시 송파구 방이동,126-16,0126,0016,전망좋은집,월세,37.15,202001,7,"         9,000",            40,4,2004,가락로34길 5
서울특별시 송파구 방이동,119-24,0119,0024,제우주택나동,전세,40.12,202001,22,"        16,000",             0,4,1994,백제고분로48나길 3-15
서울특별시 송파구 방이동,169-7,0169,0007,주함헤븐빌,전세,41.56,202001,28,"        22,000",             0,5,2009,백제고분로50길 41-13
서울특별시 송파구 방이동,169-7,0169,0007,주함헤븐빌,전세,41.56,202001,28,"        22,000",             0,5,2009,백제고분로50길 41-13
서울특별시 송파구 방이동,142,0142,0000,진웅팰리스,월세,26.36,202001,31,"         3,000",            60,4,2014,가락로37길 19
서울특별시 송파구 방이동,119-7,0119,0007,진흥펠리체,전세,29.37,202001,15,"        25,000",             0,3,2015,백제고분로48나길 3-23
서울특별시 송파구 방이동,174-12,0174,0012,케이빌리지,월세,47.5,202001,4,"         1,000",            50,4,2016,백제고분로50길 19-10
서울특별시 송파구 방이동,179-16,0179,0016,크라운빌,전세,17.88,202001,22,"        16,000",             0,4,2013,백제고분로50길 7-24
서울특별시 송파구 방이동,162-13,0162,0013,파인빌리지,월세,60.83,202001,16,"         1,000",            27,1,2003,위례성대로10길 33
서울특별시 송파구 방이동,203-3,0203,0003,파크 하우스,전세,45.05,202001,29,"        30,000",             0,3,2016,양재대로71길 13-9
서울특별시 송파구 방이동,98-5,0098,0005,파크뷰,전세,22.25,202001,10,"        14,000",             0,2,2002,올림픽로32길 37-10
서울특별시 송파구 방이동,98-5,0098,0005,파크뷰,월세,22.25,202001,15,           500,            58,3,2002,올림픽로32길 37-10
서울특별시 송파구 방이동,152-12,0152,0012,파크하우스(152-12),전세,54.39,202001,14,"        24,000",             0,2,2011,가락로39길 28-1
서울특별시 송파구 방이동,148-11,0148,0011,푸른솔하우스,전세,53.88,202001,20,"        25,000",             0,2,2012,백제고분로48가길 8
서울특별시 송파구 방이동,155-5,0155,0005,하나파크빌,전세,23.17,202001,28,"        18,000",             0,2,2019,위례성대로6길 27
