시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세(만원),건축년도,도로명
전라북도 익산시 영등동,7**,12m미만,22,월세,202006,25,           200,            40,,고봉로24길
전라북도 익산시 영등동,2**,8m미만,22,전세,202006,26,"         4,500",             0,2016,동서로41길
전라북도 익산시 영등동,5**,25m미만,29,전세,202006,18,"         3,000",             0,2016,선화로49길
전라북도 익산시 영등동,8**,-,29,전세,202006,18,"         4,000",             0,2018,
전라북도 익산시 영등동,8**,12m미만,30,전세,202006,22,"         2,800",             0,2010,궁동로1길
전라북도 익산시 영등동,2**,-,30,전세,202006,22,"         4,000",             0,2016,
전라북도 익산시 영등동,8**,12m미만,33,월세,202006,25,           300,            40,2002,무왕로9길
전라북도 익산시 영등동,8**,12m미만,35.7,월세,202006,22,           300,            40,2007,무왕로9길
전라북도 익산시 영등동,2**,8m미만,40,월세,202006,3,           150,            36,2009,보석로3길
전라북도 익산시 영등동,7**,12m미만,55,전세,202006,19,"         2,000",             0,1991,동서로45길
전라북도 익산시 영등동,8**,-,60,전세,202006,28,"         5,000",             0,2010,
전라북도 익산시 왕궁면 온수리,1**,12m미만,98.56,전세,202006,1,"         5,000",             0,1996,왕궁로
전라북도 익산시 주현동,2**,12m미만,23.85,전세,202006,7,"         2,500",             0,2007,서동로11길
전라북도 익산시 중앙동3가,1**,25m미만,69,전세,202006,12,"         1,800",             0,1983,평동로7길
전라북도 익산시 함열읍 남당리,6**,8m미만,60,전세,202006,1,"         2,700",             0,,남당길
전라북도 임실군 임실읍 이도리,3**,8m미만,19.84,전세,202006,16,"         2,500",             0,2019,중동2길
전라북도 임실군 임실읍 이도리,2**,12m미만,110.49,월세,202006,28,"         3,000",            30,2018,운수로
전라북도 장수군 장계면 장계리,3**,8m미만,60,전세,202006,23,"         6,000",             0,2010,장계2길
전라북도 장수군 장계면 장계리,5**,8m미만,122,전세,202006,15,"        13,000",             0,2002,문화안길
전라북도 장수군 장수읍 장수리,4**,8m미만,39.6,전세,202006,1,           400,             0,2018,시장로
전라북도 장수군 장수읍 장수리,6**,25m미만,49.5,전세,202006,29,           500,             0,1984,장천로
전라북도 전주덕진구 고랑동,8**,25m미만,50,전세,202006,27,"         6,000",             0,2013,여산로
전라북도 전주덕진구 금암동,1***,12m미만,16.79,월세,202006,17,"         1,000",            23,,건지2길
전라북도 전주덕진구 금암동,7**,-,20.53,전세,202006,15,"         4,500",             0,2002,
전라북도 전주덕진구 금암동,1***,12m미만,23.1,월세,202006,26,           300,            36,2002,매봉1길
전라북도 전주덕진구 금암동,1***,-,24,월세,202006,22,           100,            27,2001,
전라북도 전주덕진구 금암동,1***,-,24,전세,202006,25,"         4,000",             0,,
전라북도 전주덕진구 금암동,1***,-,24,전세,202006,30,"         3,500",             0,2012,
전라북도 전주덕진구 금암동,1***,8m미만,24,전세,202006,30,"         3,500",             0,2012,매봉4길
전라북도 전주덕진구 금암동,4**,12m미만,25,월세,202006,20,           200,            26,1974,팔달로
전라북도 전주덕진구 금암동,5**,-,28.2,전세,202006,18,"         6,000",             0,2006,
전라북도 전주덕진구 금암동,1***,-,30,월세,202006,5,           500,            35,2018,
전라북도 전주덕진구 금암동,7**,8m미만,30,월세,202006,10,           200,            35,,명륜1길
전라북도 전주덕진구 금암동,5**,25m미만,30,월세,202006,15,"         4,500",             5,2013,권삼득로
전라북도 전주덕진구 금암동,7**,8m미만,30,월세,202006,16,           300,            37,2017,권삼득로
전라북도 전주덕진구 금암동,5**,8m미만,30,월세,202006,20,           300,            35,2018,권삼득로
전라북도 전주덕진구 금암동,5**,8m미만,30,월세,202006,28,           300,            38,2019,권삼득로
전라북도 전주덕진구 금암동,5**,-,30,월세,202006,30,           200,            30,2018,
전라북도 전주덕진구 금암동,1***,25m이상,30,월세,202006,30,"         4,500",            10,2016,백제대로
전라북도 전주덕진구 금암동,5**,8m미만,30,전세,202006,4,"         4,500",             0,2018,권삼득로
전라북도 전주덕진구 금암동,1***,8m미만,36,월세,202006,14,"         1,000",            40,2018,매봉3길
전라북도 전주덕진구 금암동,7**,25m미만,38,월세,202006,12,           500,            52,2018,떡전로
전라북도 전주덕진구 금암동,1**,8m미만,39.6,전세,202006,19,"         1,500",             0,2002,모래내2길
전라북도 전주덕진구 금암동,5**,-,40,월세,202006,8,           500,            50,2019,
전라북도 전주덕진구 금암동,1***,12m미만,49.5,월세,202006,2,           500,            45,2018,매봉1길
전라북도 전주덕진구 금암동,7**,-,49.58,월세,202006,1,"         6,000",            20,2011,
전라북도 전주덕진구 금암동,1***,12m미만,50,전세,202006,24,"         3,000",             0,2011,매봉15길
전라북도 전주덕진구 금암동,7**,12m미만,59.71,전세,202006,25,"         7,000",             0,2020,떡전3길
전라북도 전주덕진구 금암동,1***,25m이상,63,전세,202006,29,"         8,000",             0,2014,백제대로
전라북도 전주덕진구 금암동,1***,8m미만,70.31,월세,202006,5,"         2,500",            15,1991,거북바우로
전라북도 전주덕진구 금암동,6**,8m미만,74.91,전세,202006,27,"         8,000",             0,1977,금암6길
전라북도 전주덕진구 금암동,1***,8m미만,77.81,월세,202006,15,"         2,000",            25,1997,매봉7길
전라북도 전주덕진구 금암동,7**,8m미만,80,전세,202006,1,"        10,000",             0,2017,떡전4길
전라북도 전주덕진구 금암동,7**,8m미만,217.92,월세,202006,29,"         3,000",            35,2012,떡전5길
전라북도 전주덕진구 덕진동1가,1***,-,17.94,월세,202006,9,"         4,000",             5,2013,
전라북도 전주덕진구 덕진동1가,1***,12m미만,25,월세,202006,3,"         1,000",            20,2014,들사평1길
전라북도 전주덕진구 덕진동1가,1***,-,26.6,월세,202006,12,"         5,000",             5,2014,
전라북도 전주덕진구 덕진동1가,1***,8m미만,30,월세,202006,4,"         1,000",            40,2020,들사평2길
전라북도 전주덕진구 덕진동1가,1***,8m미만,30,월세,202006,11,"         1,000",            40,2020,들사평2길
전라북도 전주덕진구 덕진동1가,1***,8m미만,30,월세,202006,29,"         1,500",            35,2020,들사평2길
전라북도 전주덕진구 덕진동1가,1***,25m미만,35,월세,202006,20,           500,            38,2019,들사평로
전라북도 전주덕진구 덕진동1가,1***,12m미만,35.4,전세,202006,6,"         8,000",             0,2018,들사평3길
전라북도 전주덕진구 덕진동1가,1***,-,39.66,월세,202006,6,           500,            45,2017,
전라북도 전주덕진구 덕진동1가,1***,12m미만,48,전세,202006,13,"         5,000",             0,2018,떡전로
전라북도 전주덕진구 덕진동1가,1***,12m미만,50,월세,202006,4,"         2,000",            60,2016,사평1길
전라북도 전주덕진구 덕진동1가,1***,-,55,전세,202006,8,"         9,000",             0,2019,
전라북도 전주덕진구 덕진동1가,1***,8m미만,60,전세,202006,6,"        12,000",             0,2020,들사평2길
전라북도 전주덕진구 덕진동1가,1***,8m미만,66,월세,202006,29,"        10,000",            20,2013,들사평2길
전라북도 전주덕진구 덕진동1가,1***,25m이상,88.48,월세,202006,3,           500,            30,1978,들사평서로
전라북도 전주덕진구 덕진동2가,6**,12m미만,23,월세,202006,15,           300,            30,2013,가리내8길
전라북도 전주덕진구 덕진동2가,6*,-,23.68,전세,202006,8,"         4,500",             0,2011,
전라북도 전주덕진구 덕진동2가,6**,25m미만,30,월세,202006,23,           100,            32,2012,가리내1길
전라북도 전주덕진구 덕진동2가,6**,12m미만,30,월세,202006,23,           200,            27,2012,가리내6길
전라북도 전주덕진구 덕진동2가,6**,12m미만,30,전세,202006,13,"         3,500",             0,2012,가리내6길
전라북도 전주덕진구 덕진동2가,6**,25m미만,30,전세,202006,25,"         3,000",             0,2011,가리내3길
전라북도 전주덕진구 덕진동2가,1**,8m미만,33,월세,202006,8,"         3,000",            25,2016,호반5길
전라북도 전주덕진구 덕진동2가,1**,8m미만,33.2,월세,202006,30,           300,            32,2017,호반5길
전라북도 전주덕진구 덕진동2가,6**,12m미만,34.87,전세,202006,7,"         5,000",             0,2018,가리내8길
전라북도 전주덕진구 덕진동2가,1**,8m미만,35,전세,202006,16,"         5,000",             0,2015,호반5길
전라북도 전주덕진구 덕진동2가,1**,-,36.48,월세,202006,1,"         7,000",             5,2011,
전라북도 전주덕진구 덕진동2가,6**,12m미만,38.02,전세,202006,17,"         4,000",             0,2014,가리내10길
전라북도 전주덕진구 덕진동2가,6**,-,38.85,월세,202006,12,"         6,000",            10,2013,
전라북도 전주덕진구 덕진동2가,6**,12m미만,45.95,전세,202006,20,"         9,000",             0,2014,가리내10길
전라북도 전주덕진구 덕진동2가,6**,25m미만,46.2,월세,202006,10,"         6,000",            15,2014,가리내8길
전라북도 전주덕진구 덕진동2가,6**,12m미만,50,월세,202006,2,           500,            50,2013,가리내6길
전라북도 전주덕진구 덕진동2가,6**,25m미만,50,월세,202006,11,"         2,000",            30,2012,가리내5길
전라북도 전주덕진구 덕진동2가,6**,-,50,월세,202006,12,"         4,000",            20,2018,
전라북도 전주덕진구 덕진동2가,6**,12m미만,50,전세,202006,13,"         5,000",             0,2012,가리내6길
전라북도 전주덕진구 덕진동2가,1**,8m미만,50,전세,202006,19,"         6,000",             0,2017,호반6길
전라북도 전주덕진구 덕진동2가,6**,12m미만,50,전세,202006,29,"         5,000",             0,2013,가리내3길
전라북도 전주덕진구 덕진동2가,6**,12m미만,52.89,전세,202006,5,"         2,000",             0,2012,가리내1길
전라북도 전주덕진구 덕진동2가,1**,8m미만,52.89,전세,202006,13,"         5,000",             0,2011,호반8길
전라북도 전주덕진구 덕진동2가,6**,12m미만,56.56,전세,202006,2,"         1,500",             0,2013,가리내9길
전라북도 전주덕진구 덕진동2가,6**,-,59.4,전세,202006,16,"         9,000",             0,2012,
전라북도 전주덕진구 덕진동2가,2**,25m미만,59.4,전세,202006,20,"         9,000",             0,2016,하가로
전라북도 전주덕진구 덕진동2가,6**,25m미만,60,월세,202006,2,           500,            50,2012,하가로
전라북도 전주덕진구 덕진동2가,6**,12m미만,60,월세,202006,18,"         4,000",            35,2011,가리내3길
전라북도 전주덕진구 덕진동2가,6**,12m미만,66,전세,202006,3,"         7,500",             0,2012,가리내6길
전라북도 전주덕진구 덕진동2가,6**,12m미만,66,전세,202006,3,"         9,000",             0,2015,가리내9길
전라북도 전주덕진구 덕진동2가,6**,12m미만,76.52,월세,202006,23,"         1,000",            60,2011,가리내10길
전라북도 전주덕진구 덕진동2가,6**,-,82.28,월세,202006,25,"         8,000",            25,2012,
전라북도 전주덕진구 덕진동2가,1**,8m미만,82.4,전세,202006,29,"         6,000",             0,1979,하가4길
전라북도 전주덕진구 덕진동2가,6**,12m미만,83.5,월세,202006,8,"        10,000",            40,2013,가리내8길
전라북도 전주덕진구 덕진동2가,1**,8m미만,89.1,전세,202006,3,"         8,000",             0,1992,호반5길
전라북도 전주덕진구 덕진동2가,8*,8m미만,112,전세,202006,6,"        15,000",             0,2016,기린대로
전라북도 전주덕진구 만성동,6**,8m미만,21,전세,202006,20,"         5,000",             0,2017,두현길
전라북도 전주덕진구 만성동,1***,-,33,월세,202006,7,"         5,500",            15,2019,
전라북도 전주덕진구 만성동,1***,12m미만,59,월세,202006,28,"         1,000",            65,2018,만성남7길
전라북도 전주덕진구 만성동,1***,12m미만,59.5,월세,202006,26,"         4,000",            45,2020,월방3길
전라북도 전주덕진구 만성동,1***,12m미만,66.11,전세,202006,4,"        12,000",             0,2017,만성남8길
전라북도 전주덕진구 만성동,1***,12m미만,67.45,전세,202006,1,"        12,000",             0,2019,만성북3길
전라북도 전주덕진구 만성동,1***,12m미만,76.74,전세,202006,29,"        10,000",             0,2019,만성남4길
전라북도 전주덕진구 만성동,1***,12m미만,115.17,전세,202006,4,"        17,000",             0,2015,월방8길
전라북도 전주덕진구 송천동1가,3**,12m미만,30,월세,202006,12,           400,            36,2018,송천로
전라북도 전주덕진구 송천동1가,2**,12m미만,30,월세,202006,15,           200,            28,2015,솔내1길
전라북도 전주덕진구 송천동1가,3**,12m미만,30,월세,202006,21,           100,            32,2017,솔내4길
전라북도 전주덕진구 송천동1가,3**,8m미만,30,월세,202006,25,           300,            34,2018,솔내5길
전라북도 전주덕진구 송천동1가,4**,8m미만,35,전세,202006,25,"         5,500",             0,2017,송천로
전라북도 전주덕진구 송천동1가,3**,12m미만,42.9,전세,202006,21,"         5,000",             0,2017,솔내4길
전라북도 전주덕진구 송천동1가,1**,-,49.5,전세,202006,11,"         7,000",             0,,솔내6길
전라북도 전주덕진구 송천동1가,4**,-,50,월세,202006,5,           300,            48,2018,
전라북도 전주덕진구 송천동1가,1**,8m미만,50,월세,202006,14,"         1,000",            42,2017,솔내9길
전라북도 전주덕진구 송천동1가,4**,12m미만,50,월세,202006,28,"         3,000",            40,2018,송천2길
전라북도 전주덕진구 송천동1가,4**,12m미만,55.4,전세,202006,26,"         8,000",             0,2018,송천3길
전라북도 전주덕진구 송천동1가,4**,8m미만,56.19,전세,202006,15,"         6,000",             0,2017,송천3길
전라북도 전주덕진구 송천동1가,4**,8m미만,56.19,전세,202006,29,"         6,000",             0,2017,송천3길
전라북도 전주덕진구 송천동1가,1**,12m미만,60,전세,202006,1,"         7,000",             0,2013,솔내6길
전라북도 전주덕진구 송천동1가,2**,8m미만,60,전세,202006,27,"         7,000",             0,2011,솔내3길
전라북도 전주덕진구 송천동1가,2**,8m미만,83,전세,202006,2,"        17,000",             0,2019,솔내1길
전라북도 전주덕진구 송천동1가,8**,25m미만,84.7,월세,202006,24,"         4,000",            40,2011,두간11길
전라북도 전주덕진구 송천동1가,3**,12m미만,91.59,월세,202006,28,           200,            33,2017,솔내4길
전라북도 전주덕진구 송천동1가,2**,12m미만,109.78,월세,202006,1,"         3,000",           100,2018,솔내1길
전라북도 전주덕진구 송천동1가,6**,12m미만,110,전세,202006,6,"        17,000",             0,2017,시천로
전라북도 전주덕진구 송천동1가,6**,12m미만,110,전세,202006,6,"        17,000",             0,2017,시천로
전라북도 전주덕진구 송천동1가,1**,12m미만,128,월세,202006,17,"         7,000",            50,2015,솔내6길
전라북도 전주덕진구 송천동2가,4**,8m미만,25,전세,202006,25,"         2,500",             0,2010,붓내5길
전라북도 전주덕진구 송천동2가,5**,12m미만,36,전세,202006,27,"         6,500",             0,2018,와룡1길
전라북도 전주덕진구 송천동2가,4**,8m미만,46.28,월세,202006,29,"         2,000",            40,2011,붓내5길
전라북도 전주덕진구 송천동2가,1***,12m미만,157.65,월세,202006,6,"        15,000",            40,2019,
전라북도 전주덕진구 여의동2가,5**,8m미만,30,월세,202006,22,           500,            40,2015,쪽구름로
전라북도 전주덕진구 여의동2가,5**,8m미만,36.45,월세,202006,12,"         3,000",            10,2019,쪽구름로
전라북도 전주덕진구 여의동2가,6**,8m미만,54.86,월세,202006,12,"         1,000",            35,1985,쪽구름3길
전라북도 전주덕진구 여의동2가,5**,8m미만,60,전세,202006,3,"        10,000",             0,2018,덕용1길
전라북도 전주덕진구 우아동1가,1***,-,30,월세,202006,5,           500,            28,2015,
전라북도 전주덕진구 우아동1가,1***,8m미만,33,월세,202006,29,           200,            33,2002,인교로
전라북도 전주덕진구 우아동1가,1***,-,41.1,월세,202006,11,"         7,000",            10,2014,
전라북도 전주덕진구 우아동1가,1***,12m미만,45,전세,202006,13,           700,             0,2018,인교로
전라북도 전주덕진구 우아동1가,1***,8m미만,45,전세,202006,14,"         3,000",             0,2006,인교로
전라북도 전주덕진구 우아동1가,1***,-,49.33,전세,202006,30,"         6,000",             0,2010,
전라북도 전주덕진구 우아동1가,8**,12m미만,53,전세,202006,18,"         3,000",             0,2015,인교7길
전라북도 전주덕진구 우아동1가,1***,-,54.9,전세,202006,29,"         5,000",             0,2006,
전라북도 전주덕진구 우아동1가,1***,12m미만,57,월세,202006,16,           500,            40,2010,인교8길
전라북도 전주덕진구 우아동1가,8**,-,69.59,월세,202006,19,"         9,000",            10,2010,
전라북도 전주덕진구 우아동1가,1***,12m미만,85,전세,202006,15,"        17,000",             0,2020,인교로
전라북도 전주덕진구 우아동1가,9**,12m미만,132,월세,202006,19,"         1,000",            65,2007,인교5길
전라북도 전주덕진구 우아동2가,8**,12m미만,30,월세,202006,24,           100,            24,2006,진버들6길
전라북도 전주덕진구 우아동2가,8**,-,32.24,전세,202006,19,"         5,000",             0,2008,
전라북도 전주덕진구 우아동2가,8**,12m미만,38.05,월세,202006,25,"         4,000",             7,2002,아중6길
전라북도 전주덕진구 우아동2가,9**,12m미만,40,전세,202006,17,"         3,000",             0,2009,아중3길
전라북도 전주덕진구 우아동2가,8**,12m미만,40,전세,202006,30,"         3,500",             0,2008,아중중앙로
전라북도 전주덕진구 우아동2가,8**,8m미만,45,월세,202006,17,           100,            25,2011,아중7길
전라북도 전주덕진구 우아동2가,8**,8m미만,49,월세,202006,26,           500,            30,2010,석소3길
전라북도 전주덕진구 우아동2가,9**,8m미만,50,월세,202006,3,"         1,000",            75,2015,아중3길
전라북도 전주덕진구 우아동2가,8**,8m미만,50,전세,202006,5,"         4,500",             0,2003,석소4길
전라북도 전주덕진구 우아동2가,8**,8m미만,50,전세,202006,8,"         4,500",             0,2003,석소4길
전라북도 전주덕진구 우아동2가,8**,-,57.45,월세,202006,5,"         6,000",            10,2008,
전라북도 전주덕진구 우아동2가,5**,-,61.64,전세,202006,8,"         8,000",             0,2016,
전라북도 전주덕진구 우아동2가,8**,-,79.66,월세,202006,19,"        10,000",             8,2008,
전라북도 전주덕진구 우아동2가,8**,-,83.61,월세,202006,3,"         8,500",            25,2014,
전라북도 전주덕진구 우아동2가,8**,25m미만,85,월세,202006,2,"         8,000",            40,2010,중상보로
전라북도 전주덕진구 우아동3가,7**,12m미만,23.14,월세,202006,13,           500,            34,2018,도당산4길
전라북도 전주덕진구 우아동3가,7**,-,31.24,전세,202006,16,"         6,000",             0,2010,
전라북도 전주덕진구 우아동3가,3**,8m미만,36.3,전세,202006,6,"         4,000",             0,2014,안덕원1길
전라북도 전주덕진구 우아동3가,7**,8m미만,42,월세,202006,4,"         1,000",            35,2019,도당산2길
전라북도 전주덕진구 우아동3가,7**,12m미만,45,전세,202006,12,"         4,500",             0,2002,우아7길
전라북도 전주덕진구 우아동3가,7**,12m미만,52.8,월세,202006,18,"         2,000",            30,2012,우아3길
전라북도 전주덕진구 우아동3가,7**,8m미만,53.33,전세,202006,17,"         4,000",             0,1987,도당산4길
전라북도 전주덕진구 우아동3가,5**,12m미만,58,월세,202006,9,"         6,000",            35,2020,호성1길
전라북도 전주덕진구 우아동3가,7**,8m미만,70,월세,202006,13,           500,            40,1989,동부대로
전라북도 전주덕진구 인후동1가,8**,8m미만,20,월세,202006,16,           200,            26,2017,서가재미2길
전라북도 전주덕진구 인후동1가,8**,12m미만,20.79,월세,202006,22,           100,            23,,가재미3길
전라북도 전주덕진구 인후동1가,6**,8m미만,21,월세,202006,10,           300,            30,2017,팽나무4길
전라북도 전주덕진구 인후동1가,8**,8m미만,23.1,전세,202006,9,"         1,700",             0,2002,동가재미1길
전라북도 전주덕진구 인후동1가,9**,8m미만,23.1,전세,202006,19,"         4,000",             0,2001,한배미5길
전라북도 전주덕진구 인후동1가,7**,8m미만,27,전세,202006,25,"         3,000",             0,2001,팽나무4길
전라북도 전주덕진구 인후동1가,2**,25m미만,27.71,전세,202006,15,"         4,500",             0,2020,정언신로
전라북도 전주덕진구 인후동1가,7**,12m미만,29.7,월세,202006,11,           100,            12,1983,건산로
전라북도 전주덕진구 인후동1가,8**,8m미만,30,월세,202006,11,           200,            26,2017,서가재미2길
전라북도 전주덕진구 인후동1가,8**,25m미만,30,월세,202006,14,"         2,000",            15,2015,정언신로
전라북도 전주덕진구 인후동1가,4**,-,30,월세,202006,28,           200,            30,2017,
전라북도 전주덕진구 인후동1가,9**,8m미만,30,전세,202006,27,"         4,000",             0,2008,무삼지4길
전라북도 전주덕진구 인후동1가,7**,12m미만,30,전세,202006,30,"         3,000",             0,2003,팽나무3길
전라북도 전주덕진구 인후동1가,8**,12m미만,33,월세,202006,3,           100,            20,2007,서가재미2길
전라북도 전주덕진구 인후동1가,7**,12m미만,33,월세,202006,7,           300,            35,2010,팽나무3길
전라북도 전주덕진구 인후동1가,8**,8m미만,33,월세,202006,23,           200,            25,2008,서가재미1길
전라북도 전주덕진구 인후동1가,8**,8m미만,33,전세,202006,18,"         4,000",             0,2002,동가재미1길
전라북도 전주덕진구 인후동1가,7**,8m미만,33.08,월세,202006,30,           500,            30,2011,견훤로
전라북도 전주덕진구 인후동1가,9**,12m미만,35,월세,202006,4,           100,            34,2007,한배미4길
전라북도 전주덕진구 인후동1가,5**,25m미만,36,월세,202006,25,"         2,000",            15,2010,심방죽4길
전라북도 전주덕진구 인후동1가,8**,8m미만,36.1,월세,202006,30,"         1,000",            28,2008,서가재미1길
전라북도 전주덕진구 인후동1가,8**,8m미만,40,월세,202006,22,           200,            26,2012,동가재미3길
전라북도 전주덕진구 인후동1가,1**,25m미만,40,월세,202006,23,"         4,000",             5,2016,견훤왕궁로
전라북도 전주덕진구 인후동1가,8**,8m미만,40,전세,202006,1,"         3,800",             0,2002,동가재미1길
전라북도 전주덕진구 인후동1가,9**,-,40,전세,202006,9,"         4,000",             0,2002,
전라북도 전주덕진구 인후동1가,9**,-,40,전세,202006,9,"         4,000",             0,2002,
전라북도 전주덕진구 인후동1가,8**,8m미만,40,전세,202006,16,"         3,000",             0,2012,가재미4길
전라북도 전주덕진구 인후동1가,9**,12m미만,40,전세,202006,26,"         6,000",             0,2020,석소로
전라북도 전주덕진구 인후동1가,7**,8m미만,42.45,월세,202006,14,"         2,000",            25,2008,팽나무3길
전라북도 전주덕진구 인후동1가,8**,12m미만,42.9,월세,202006,23,           300,            45,2017,동가재미2길
전라북도 전주덕진구 인후동1가,8**,12m미만,42.97,전세,202006,18,"         4,500",             0,2010,무삼지3길
전라북도 전주덕진구 인후동1가,1*,-,43,월세,202006,11,"         1,000",             8,1990,
전라북도 전주덕진구 인후동1가,7**,12m미만,43,월세,202006,21,           200,            23,2009,안골4길
전라북도 전주덕진구 인후동1가,4**,-,47.09,월세,202006,15,"         6,000",            10,2012,
전라북도 전주덕진구 인후동1가,9**,8m미만,47.85,전세,202006,18,"         3,000",             0,2002,한배미5길
전라북도 전주덕진구 인후동1가,5**,25m미만,48.08,전세,202006,4,"         4,000",             0,2020,진버들1길
전라북도 전주덕진구 인후동1가,9**,12m미만,49.5,전세,202006,15,"         4,000",             0,2002,한배미1길
전라북도 전주덕진구 인후동1가,9**,8m미만,50,월세,202006,1,"         2,000",             8,2005,한배미6길
전라북도 전주덕진구 인후동1가,8**,-,50,월세,202006,17,           500,            35,2013,
전라북도 전주덕진구 인후동1가,7**,25m미만,50,전세,202006,8,"         2,000",             0,1982,건산로
전라북도 전주덕진구 인후동1가,8**,25m미만,50,전세,202006,20,"         6,000",             0,2015,정언신로
전라북도 전주덕진구 인후동1가,9**,25m미만,52.8,월세,202006,23,           500,            44,2011,가재미로
전라북도 전주덕진구 인후동1가,9**,25m미만,54,월세,202006,29,           300,            43,2010,가재미로
전라북도 전주덕진구 인후동1가,8**,12m미만,55,전세,202006,25,"         5,500",             0,,가재미3길
전라북도 전주덕진구 인후동1가,6**,-,56.93,전세,202006,16,"         5,500",             0,1976,
전라북도 전주덕진구 인후동1가,8**,8m미만,60,월세,202006,23,           500,            40,2012,가재미1길
전라북도 전주덕진구 인후동1가,8**,8m미만,60,전세,202006,19,"         4,500",             0,2012,가재미1길
전라북도 전주덕진구 인후동1가,9**,12m미만,60,전세,202006,30,"        10,000",             0,2020,석소로
전라북도 전주덕진구 인후동1가,8**,-,65.21,월세,202006,16,"         6,500",            10,2011,
전라북도 전주덕진구 인후동1가,7**,8m미만,66,월세,202006,9,"         1,000",            40,1998,안골2길
전라북도 전주덕진구 인후동1가,9**,12m미만,70,전세,202006,30,"         9,000",             0,2020,석소로
전라북도 전주덕진구 인후동1가,5**,8m미만,72.97,월세,202006,27,"         2,000",            20,1978,진버들3길
전라북도 전주덕진구 인후동1가,8**,-,75,월세,202006,5,"         5,000",            20,2000,
전라북도 전주덕진구 인후동1가,5**,25m미만,76.82,전세,202006,2,"         6,500",             0,,진버들1길
전라북도 전주덕진구 인후동1가,5**,25m미만,76.82,전세,202006,3,"         6,500",             0,,진버들1길
전라북도 전주덕진구 인후동1가,8**,-,79.32,월세,202006,19,"        12,000",            10,2008,
전라북도 전주덕진구 인후동1가,9**,25m미만,80,월세,202006,30,"        10,000",            20,2014,한배미로
전라북도 전주덕진구 인후동1가,8**,8m미만,80.11,월세,202006,10,"         8,500",            13,2012,가재미4길
전라북도 전주덕진구 인후동1가,8**,-,80.11,월세,202006,10,"         8,500",            13,2012,
전라북도 전주덕진구 인후동1가,8**,8m미만,84,전세,202006,11,"        13,000",             0,2017,인후5길
전라북도 전주덕진구 인후동1가,8**,8m미만,100,전세,202006,21,"        18,000",             0,2020,가재미3길
전라북도 전주덕진구 인후동2가,1***,8m미만,30,월세,202006,8,           100,            28,2009,건지4길
전라북도 전주덕진구 인후동2가,1***,-,33,월세,202006,11,           200,            28,2002,
전라북도 전주덕진구 인후동2가,*,-,33.08,월세,202006,3,           200,            28,2018,
전라북도 전주덕진구 인후동2가,1***,12m미만,38,월세,202006,17,"         2,500",            35,2019,명주2길
전라북도 전주덕진구 인후동2가,*,25m미만,40,월세,202006,16,"         2,000",            25,2019,심방죽로
전라북도 전주덕진구 인후동2가,1***,12m미만,49.58,월세,202006,1,           100,            24,,건지3길
전라북도 전주덕진구 인후동2가,*,8m미만,50,전세,202006,10,"         8,000",             0,2017,심방죽3길
전라북도 전주덕진구 인후동2가,1***,12m미만,59,월세,202006,27,"         4,000",            20,2012,명주1길
전라북도 전주덕진구 인후동2가,1***,8m미만,73,전세,202006,3,"         6,500",             0,1989,백동로
전라북도 전주덕진구 중동,7**,12m미만,70,월세,202006,8,"         1,000",            50,2015,오정1길
전라북도 전주덕진구 진북동,1***,8m미만,30,월세,202006,1,           300,            35,2017,벚꽃3길
전라북도 전주덕진구 진북동,8**,8m미만,37.91,전세,202006,26,"         6,000",             0,2020,숲정이1길
전라북도 전주덕진구 진북동,1***,8m미만,40,월세,202006,25,           500,            48,2018,숲정이1길
전라북도 전주덕진구 진북동,2**,12m미만,55.12,전세,202006,28,"         5,500",             0,2013,반촌로
전라북도 전주덕진구 진북동,1***,8m미만,81.4,전세,202006,6,"        16,000",             0,2017,벚꽃3길
전라북도 전주덕진구 진북동,8**,-,116.83,전세,202006,12,"        23,000",             0,2020,
전라북도 전주덕진구 팔복동1가,1**,-,60.31,전세,202006,18,"         6,000",             0,2012,
전라북도 전주덕진구 팔복동2가,1**,12m미만,56.44,전세,202006,8,"         2,000",             0,2019,추천1길
전라북도 전주덕진구 팔복동3가,1**,8m미만,49,전세,202006,11,"         2,000",             0,,덕촌길
전라북도 전주완산구 경원동3가,3*,-,30,전세,202006,5,"         4,000",             0,2015,
전라북도 전주완산구 경원동3가,3*,12m미만,30,전세,202006,23,"         6,000",             0,2015,현무1길
전라북도 전주완산구 경원동3가,3*,12m미만,30,전세,202006,24,"         6,000",             0,2015,현무1길
전라북도 전주완산구 남노송동,1**,12m미만,55,전세,202006,1,"         8,000",             0,2017,마당재1길
전라북도 전주완산구 남노송동,5**,8m미만,60.06,전세,202006,29,"         1,500",             0,1980,관선3길
전라북도 전주완산구 남노송동,1**,8m미만,70,전세,202006,4,"         8,000",             0,2016,마당재1길
전라북도 전주완산구 남노송동,5**,8m미만,127,월세,202006,16,"         1,000",            15,1985,관선3길
전라북도 전주완산구 동서학동,8**,8m미만,107.64,월세,202006,17,"         1,000",            30,1995,황학1길
전라북도 전주완산구 동완산동,1**,8m미만,13.92,월세,202006,23,            50,            15,1979,완산길
전라북도 전주완산구 동완산동,5**,8m미만,66.12,월세,202006,25,           300,            15,,곤지산4길
